question_id,vehicle,car,answerability,difficulty,question_type,question,reference_answer,variant,variant_label,answer,bertscore_precision,bertscore_recall,bertscore_f1,faithfulness,answer_relevancy,context_precision,context_recall,generation_time_seconds
70,넥쏘,nexo,문서 내 답변,보통,고장 대응,넥쏘에서 수소 누출이 감지됐어. 차는 어떻게 반응하고 나는 뭘 해야 해?,"수소 공급을 차단하고 연료 전지 시스템 작동을 멈춥니다. 차량은 고전압 배터리 전력만 사용하는 EV 모드로 전환되어 약 3 km 정도 주행할 수 있으며, 반드시 하이테크센터나 블루핸즈에서 점검받아야 합니다.",basic,CONTEXT + QUESTION,"넥쏘 차량에서 수소 누출이 감지되면 차량은 다음과 같은 반응을 보입니다:

1. 차량에는 빨간색 경고등이亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮亮",0.42877396941185,0.6330320239067078,0.5112566351890564,0.5,0.8491052057938314,0.99999999995,1.0,21.10471879999386
70,넥쏘,nexo,문서 내 답변,보통,고장 대응,넥쏘에서 수소 누출이 감지됐어. 차는 어떻게 반응하고 나는 뭘 해야 해?,"수소 공급을 차단하고 연료 전지 시스템 작동을 멈춥니다. 차량은 고전압 배터리 전력만 사용하는 EV 모드로 전환되어 약 3 km 정도 주행할 수 있으며, 반드시 하이테크센터나 블루핸즈에서 점검받아야 합니다.",role,ROLE,"넥쏘 차량에서 수소 누출이 감지되면 다음과 같은 동작이 발생합니다:

1. 차량에는 빨간색 경고등이 켜집니다.
2. 차량 내부에 경고 메시지가 표시됩니다.

당사는 당사 직영 하이테크센터나 블루핸즈에서 차량을 점검해 주셔야 합니다. 

따라서, 수소 누출이 감지된 경우 차량을 안전한 곳에 정차한 후 차량을 견인해 당사 직영 하이테크센터나 블루핸즈로 가져가야 합니다.",0.6970527172088623,0.7005876302719116,0.6988157033920288,0.75,0.9456332594498296,0.99999999995,1.0,5.906015999993542
70,넥쏘,nexo,문서 내 답변,보통,고장 대응,넥쏘에서 수소 누출이 감지됐어. 차는 어떻게 반응하고 나는 뭘 해야 해?,"수소 공급을 차단하고 연료 전지 시스템 작동을 멈춥니다. 차량은 고전압 배터리 전력만 사용하는 EV 모드로 전환되어 약 3 km 정도 주행할 수 있으며, 반드시 하이테크센터나 블루핸즈에서 점검받아야 합니다.",constraint,INSTRUCTION / CONSTRAINT,"[출처: nexo p152_2]
네克斯로에서 수소 누출이 감지되면 차량은 다음과 같은 반응을 보입니다:

1. 차량에 미세한 수소 누출이 감지되면, 클러스터 표시창에 '수소 누출 감지'라는 메시지가 표시됩니다.
2. 수소 누출 감지 시, 차량은 자동으로 고전압 배터리에 저장된 전력만으로 약 3km 정도 주행이 가능한 EV 모드로 전환됩니다.
3. 수소 누출 감지 시, 차량은 안전한 곳에 정차하도록 요구하며, 차량을 견인해 당사 직영 하이테크센터나 블루핸즈에서 점검하라고 경고문이 표시됩니다.

따라서 수소 누출이 감지되면 차량은 스스로 EV 모드로 전환되고, 차량은 안전한 곳에 정차하도록 요구합니다. 이를 위해 차량을 즉시 정차하고, 차량을 견인해 당사 직영 하이테크센터나 블루핸즈로 가져가야 합니다.",0.6668031811714172,0.7529177665710449,0.7072488069534302,0.7142857142857143,0.9554313436424128,0.99999999995,1.0,10.848875299998326
70,넥쏘,nexo,문서 내 답변,보통,고장 대응,넥쏘에서 수소 누출이 감지됐어. 차는 어떻게 반응하고 나는 뭘 해야 해?,"수소 공급을 차단하고 연료 전지 시스템 작동을 멈춥니다. 차량은 고전압 배터리 전력만 사용하는 EV 모드로 전환되어 약 3 km 정도 주행할 수 있으며, 반드시 하이테크센터나 블루핸즈에서 점검받아야 합니다.",few_shot,FEW-SHOT,"차량 취급설명서에서는 해당 내용을 찾지 못했습니다.

수소 누출이 감지되면, 차량은 자동으로 고전압 배터리에 저장된 전력만으로 약 3 km 정도 주행이 가능한 EV 모드로 전환됩니다. 이때는 차량을 안전한 곳에 정차한 후 당사 직영 하이테크센터나 블루핸즈에서 점검하셔야 합니다.",0.7924341559410095,0.8302453756332397,0.8108993172645569,0.8,0.9301182511797842,0.99999999995,1.0,4.409415300004184
70,넥쏘,nexo,문서 내 답변,보통,고장 대응,넥쏘에서 수소 누출이 감지됐어. 차는 어떻게 반응하고 나는 뭘 해야 해?,"수소 공급을 차단하고 연료 전지 시스템 작동을 멈춥니다. 차량은 고전압 배터리 전력만 사용하는 EV 모드로 전환되어 약 3 km 정도 주행할 수 있으며, 반드시 하이테크센터나 블루핸즈에서 점검받아야 합니다.",verification,CHAIN-OF-VERIFICATION,"[출처: nexo p152_2]  
네克斯로에서 수소 누출이 감지되면, 클러스터 표시창에 '물 배출 작동 조건이 아니에요'라는 메시지가 표시되며, 차량은 고전압 배터리에 저장된 전력만으로 약 3km 정도 주행이 가능한 EV 모드로 전환됩니다. 수소 누출 감지 시 당사 직영 하이테크센터나 블루핸즈에서 차량을 점검하셔야 합니다.",0.7319978475570679,0.7965911030769348,0.7629297375679016,0.6666666666666666,0.9518420862168635,0.99999999995,1.0,5.498130399995716
12,아이오닉 6,ioniq6,문서 내 답변,보통,안전,아이오닉 6 시동을 껐는데도 모터룸 쪽에서 팬이 돌아. 가까이 가도 괜찮아?,시동이 꺼진 상태에서도 배터리 온도 제어를 위해 냉각팬이 자동으로 작동할 수 있기 때문입니다.,basic,CONTEXT + QUESTION,"아이오닉 6의 모터룸에서 팬이 돌아가는 것은 일반적인 현상이 아닙니다. 아이오닉 6는 냉각 팬이 차량의 모터룸 내부에서 작동하도록 설계되어 있지만, 시동이 꺼져서 냉각 팬이 작동하지 않는 것이 정상입니다.

문제가 발생할 수 있는 상황은 다음과 같습니다:

1. **시동이 켜지지 않은 상태에서 점검**: 차량의 배터리 상태나 전기 시스템 상태를 점검하려면 시동이 꺼져 있어야 합니다. 만약 시동이 켜져 있다면 냉각 팬이 작동하지 않을 수 있습니다.
   
2. **전기 시스템 문제**: 시동이 꺼져 있지만 모터룸 내부에서 냉각 팬이 돌아가는 것은 전기 시스템에 문제가 있을 수 있습니다. 이 경우 전기 시스템을 점검해야 합니다.

따라서, 아이오닉 6의 모터룸에서 냉각 팬이 돌아가는 것은 이상한 현상이며, 시동이 꺼져 있지 않은 상태에서 점검을 시도한 결과일 가능성이 큽니다. 따라서 시동이 꺼져 있어야만 냉각 팬이 작동하는 것이 정상입니다.",0.6328126192092896,0.7182784676551819,0.6728423833847046,0.4,0.9466913299626682,0.3333333333,1.0,13.003948300000047
12,아이오닉 6,ioniq6,문서 내 답변,보통,안전,아이오닉 6 시동을 껐는데도 모터룸 쪽에서 팬이 돌아. 가까이 가도 괜찮아?,시동이 꺼진 상태에서도 배터리 온도 제어를 위해 냉각팬이 자동으로 작동할 수 있기 때문입니다.,role,ROLE,"차량의 모터룸에서 냉각팬이 작동하는 것은 일반적인 현상이 아닙니다. 아이오닉 6의 냉각 시스템은 차량 내부의 온도를 조절하는데 사용되며, 주행 중에는 자동으로 작동합니다. 모터룸에서 냉각팬이 돌아가는 것은 일반적인 상황이 아니므로, 이는 문제가 있을 수 있습니다.

차량의 모터룸을 점검하거나 내부 부품을 정비할 때는 퓨즈나 메인 퓨즈가 단선되지 않도록 주의해야 합니다. 또한, 무거운 물건을 차량 내부에 올리지 않고, 무리한 힘이나 충격을 가하지 않는 것이 좋습니다.

이런 상황에서는 차량의 시동을 끄고, 차량 점검을 위해 전기 배선을 연결하지 않는 채로 모터룸을 점검하는 것이 안전합니다. 만약 문제가 계속된다면, 차량을 전문가에게 맡기는 것을 권장드립니다.",0.6550589799880981,0.7435938119888306,0.6965242624282837,0.6,0.8173937558147164,0.3333333333,1.0,10.002439200005028
12,아이오닉 6,ioniq6,문서 내 답변,보통,안전,아이오닉 6 시동을 껐는데도 모터룸 쪽에서 팬이 돌아. 가까이 가도 괜찮아?,시동이 꺼진 상태에서도 배터리 온도 제어를 위해 냉각팬이 자동으로 작동할 수 있기 때문입니다.,constraint,INSTRUCTION / CONSTRAINT,차량 취급설명서에서 해당 내용을 찾지 못했습니다.,0.7101388573646545,0.6800141334533691,0.6947501301765442,0.0,0.0,0.3333333333,1.0,0.9502408999978798
12,아이오닉 6,ioniq6,문서 내 답변,보통,안전,아이오닉 6 시동을 껐는데도 모터룸 쪽에서 팬이 돌아. 가까이 가도 괜찮아?,시동이 꺼진 상태에서도 배터리 온도 제어를 위해 냉각팬이 자동으로 작동할 수 있기 때문입니다.,few_shot,FEW-SHOT,차량 취급설명서에서는 해당 내용을 찾지 못했습니다.,0.711944580078125,0.6814049482345581,0.6963400840759277,0.0,0.0,0.3333333333,1.0,0.9020669000019552
12,아이오닉 6,ioniq6,문서 내 답변,보통,안전,아이오닉 6 시동을 껐는데도 모터룸 쪽에서 팬이 돌아. 가까이 가도 괜찮아?,시동이 꺼진 상태에서도 배터리 온도 제어를 위해 냉각팬이 자동으로 작동할 수 있기 때문입니다.,verification,CHAIN-OF-VERIFICATION,차량 취급설명서에서는 해당 내용을 찾지 못했습니다.,0.711944580078125,0.6814049482345581,0.6963400840759277,1.0,0.0,0.3333333333,1.0,0.9188840999995591
76,넥쏘,nexo,문서 내 답변,어려움,추론,넥쏘 서비스센터에서 주행 가능 거리 표시를 초기화했더니 숫자가 늘었어. 실제로 더 멀리 갈 수 있게 된 거야?,"초기화는 클러스터가 계산에 사용하는 학습값을 바꾸는 것이므로 표시 수치가 길어질 수 있을 뿐, 차량의 실제 수소량이나 에너지 효율이 증가하는 것은 아니기 때문입니다.",basic,CONTEXT + QUESTION,"네소 서비스 센터에서 주행 가능 거리 표시를 초기화한 후 숫자가 늘어났다면, 이는 클러스터에 표시되는 주행 가능 거리가 운전자의 운전 습관과 관련된 학습 데이터를 초기화하여 재설정된 결과일 가능성이 있습니다. 

주행 가능 거리는 운전자의 주행 패턴, 도로 조건, 그리고 다른 여러 요인에 따라 변동될 수 있기 때문에, 초기화를 통해 표시되는 주행 가능 거리가 늘어난 것은 자연스러운 현상입니다. 그러나 이는 실제 주행 거리가 늘어난 것을 의미하지는 않습니다.

실제 주행 거리는 운전자의 주행 패턴, 도로 조건, 그리고 기후 조건 등 다양한 요인에 의해 영향을 받습니다. 따라서 초기화된 주행 가능 거리가 클러스터에 표시되더라도, 실제 주행 거리는 운전자의 주행 패턴과 관련된 학습 데이터를 반영한 것으로 간주해야 합니다.

따라서, 초기화된 주행 가능 거리가 클러스터에 표시되더라도, 실제 주행 거리는 운전자의 주행 패턴과 관련된 학습 데이터를 반영한 것으로, 그 자체로는 실제 주행 거리가 늘어난 것을 의미하지는 않습니다.",0.6370660662651062,0.7090778350830078,0.6711457967758179,1.0,0.9102204518921545,0.99999999995,1.0,13.634276700002374
76,넥쏘,nexo,문서 내 답변,어려움,추론,넥쏘 서비스센터에서 주행 가능 거리 표시를 초기화했더니 숫자가 늘었어. 실제로 더 멀리 갈 수 있게 된 거야?,"초기화는 클러스터가 계산에 사용하는 학습값을 바꾸는 것이므로 표시 수치가 길어질 수 있을 뿐, 차량의 실제 수소량이나 에너지 효율이 증가하는 것은 아니기 때문입니다.",role,ROLE,"네, 차량의 주행 가능 거리 클러스터에 표시된 숫자가 늘어났다면, 이는 학습 데이터를 초기화한 결과로, 실제 주행 가능 거리가 증가하지는 않았습니다. 초기화 후에도 주행 가능 거리가 실제 주행 거리보다 길게 표시될 수 있으며, 이는 운전자의 주행 패턴이 반영된 예상 주행 거리일 수 있습니다. 따라서 실제로 더 멀리 주행할 수 있는 것은 아니며, 주행 가능 거리 클러스터에 표시된 숫자는 주행 가능 거리의 예측치일 뿐입니다.",0.707655668258667,0.7604597806930542,0.7331081628799438,0.8,0.8976351518812451,0.99999999995,1.0,6.300669699994614
76,넥쏘,nexo,문서 내 답변,어려움,추론,넥쏘 서비스센터에서 주행 가능 거리 표시를 초기화했더니 숫자가 늘었어. 실제로 더 멀리 갈 수 있게 된 거야?,"초기화는 클러스터가 계산에 사용하는 학습값을 바꾸는 것이므로 표시 수치가 길어질 수 있을 뿐, 차량의 실제 수소량이나 에너지 효율이 증가하는 것은 아니기 때문입니다.",constraint,INSTRUCTION / CONSTRAINT,"[출처: nexo p15_1]
네克斯로 서비스센터에서 주행 가능 거리 표시를 초기화한 결과, 주행 가능 거리가 늘어났습니다. 그러나 이는 클러스터에 표시되는 주행 가능 거리에 대한 것일 뿐, 실제 주행 거리가 증가한 것은 아닙니다. 주행 가능 거리가 늘어난 이유는 운전 방식이나 사용 환경에 따른 학습으로 인한 것으로, 실제 주행 거리와는 상관이 없습니다. 따라서 초기화 후에도 실제 주행 거리가 증가하지 않았음을 명심해야 합니다.",0.6853872537612915,0.7357951402664185,0.7096971869468689,1.0,0.9085200183039878,0.99999999995,1.0,6.439090800005943
76,넥쏘,nexo,문서 내 답변,어려움,추론,넥쏘 서비스센터에서 주행 가능 거리 표시를 초기화했더니 숫자가 늘었어. 실제로 더 멀리 갈 수 있게 된 거야?,"초기화는 클러스터가 계산에 사용하는 학습값을 바꾸는 것이므로 표시 수치가 길어질 수 있을 뿐, 차량의 실제 수소량이나 에너지 효율이 증가하는 것은 아니기 때문입니다.",few_shot,FEW-SHOT,"차량 취급설명서에서는 해당 내용을 찾지 못했습니다. 

넥쏘의 주행 가능 거리 표시를 초기화한 결과 실제 주행 거리가 증가했다는 정보는 찾을 수 없습니다. 주행 가능 거리의 표시는 운전 성향, 경사, 도로 조건, 가속이나 감속 여부 등 다양한 요인에 따라 변동될 수 있으며, 초기화 후에도 실제 주행 거리가 증가하는 것은 보장되지 않습니다. 주행 가능 거리 향상을 위한 팁을 따르면 주행 가능 거리가 다시 늘어날 수 있습니다.",0.686131477355957,0.715641438961029,0.7005757689476013,0.8,0.0,0.99999999995,1.0,6.049506499999552
76,넥쏘,nexo,문서 내 답변,어려움,추론,넥쏘 서비스센터에서 주행 가능 거리 표시를 초기화했더니 숫자가 늘었어. 실제로 더 멀리 갈 수 있게 된 거야?,"초기화는 클러스터가 계산에 사용하는 학습값을 바꾸는 것이므로 표시 수치가 길어질 수 있을 뿐, 차량의 실제 수소량이나 에너지 효율이 증가하는 것은 아니기 때문입니다.",verification,CHAIN-OF-VERIFICATION,차량 취급설명서에서는 해당 내용을 찾지 못했습니다.,0.7110427618026733,0.6499634385108948,0.6791325211524963,0.0,0.0,0.99999999995,1.0,0.9390887999907136
55,아반떼 하이브리드,avante_hev,문서 내 답변,어려움,경고문 비교,"아반떼 하이브리드에 정차하라는 경고나 시동을 걸지 말라는 경고, 전원공급장치 점검 경고가 뜨면 각각 어떻게 대응해야 해?",'하이브리드 시스템 점검! 안전한 곳에 정차하십시오'는 안전한 곳에 정차하고 점검받아야 합니다. '하이브리드 시스템 점검! 시동을 걸지 마십시오'는 시동이 걸리지 않고 SOC가 매우 낮은 상황이므로 재시동을 시도하지 말고 점검받아야 합니다. '전원공급장치 점검! 안전한 곳에 정차하십시오'는 전원 공급 시스템 고장이므로 정차 후 차량을 견인해 점검받아야 합니다.,basic,CONTEXT + QUESTION,"아반떼 하이브리드 차량에서 경고 메시지가 떠서 정차하거나 시동을 걸지 말라고 하는 상황에서는 다음과 같이 대응해야 합니다:

1. **정차하라는 경고 메시지가 떠면**:
   - 차량을 안전한 곳에 정차합니다.
   - 차량을 견인하여 당사 직영 하이테크 센터나 블루핸즈로 이동합니다.
   - 점검 및 정비를 받아야 합니다.

2. **시동을 걸지 말라는 경고 메시지가 떠면**:
   - 차량의 시동을 꺼고 차량을 견인하여 당사 직영 하이테크 센터나 블루핸즈로 이동합니다.
   - 점검 및 정비를 받아야 합니다.

3. **전원공급장치 점검 경고 메시지가 떠면**:
   - 차량을 안전한 곳에 정차합니다.
   - 차량을 견인하여 당사 직영 하이테크 센터나 블루핸즈로 이동합니다.
   - 전원공급 시스템에 대한 점검 및 정비를 받아야 합니다.

이러한 경고 메시지는 차량 내부의 하이브리드 시스템이 문제를 일으키고 있는 것을 나타내며, 이를 방치하면 더 큰 손실을 초래할 수 있으므로 즉시 전문가에게 점검을 받는 것이 중요합니다.",0.6603196859359741,0.7283643484115601,0.6926749348640442,0.5,0.9589414224216215,0.9999999999666667,1.0,15.383824099990306
55,아반떼 하이브리드,avante_hev,문서 내 답변,어려움,경고문 비교,"아반떼 하이브리드에 정차하라는 경고나 시동을 걸지 말라는 경고, 전원공급장치 점검 경고가 뜨면 각각 어떻게 대응해야 해?",'하이브리드 시스템 점검! 안전한 곳에 정차하십시오'는 안전한 곳에 정차하고 점검받아야 합니다. '하이브리드 시스템 점검! 시동을 걸지 마십시오'는 시동이 걸리지 않고 SOC가 매우 낮은 상황이므로 재시동을 시도하지 말고 점검받아야 합니다. '전원공급장치 점검! 안전한 곳에 정차하십시오'는 전원 공급 시스템 고장이므로 정차 후 차량을 견인해 점검받아야 합니다.,role,ROLE,"아반떼 하이브리드에 정차하라는 경고나 시동을 걸지 말라는 경고, 그리고 전원공급장치 점검 경고가 뜨면 다음과 같이 대응해야 합니다:

1. **정차하라는 경고**:
   - 차량을 안전한 곳에 정차합니다.
   - 시동을 끕니다.
   - 가까운 당사 직영 하이테크 센터나 블루핸즈로 차량을 견인하여 점검 및 정비를 받습니다.

2. **시동을 걸지 말라는 경고**:
   - 차량을 안전한 곳에 정차합니다.
   - 시동을 끕니다.
   - 가까운 당사 직영 하이테크 센터나 블루핸즈로 차량을 견인하여 점검 및 정비를 받습니다.

3. **전원공급장치 점검 경고**:
   - 차량을 안전한 곳에 정차합니다.
   - 시동을 끕니다.
   - 가까운 당사 직영 하이테크 센터나 블루핸즈로 차량을 견인하여 점검 및 정비를 받습니다.

이러한 경고는 하이브리드 시스템의 문제를 나타내며, 이를 무시하면 시스템 손상 또는 안전 위험을 초래할 수 있으므로 조심해야 합니다.",0.6579773426055908,0.7024060487747192,0.679466187953949,0.5833333333333334,0.9807521225581335,0.9999999999666667,1.0,14.259490500000538
55,아반떼 하이브리드,avante_hev,문서 내 답변,어려움,경고문 비교,"아반떼 하이브리드에 정차하라는 경고나 시동을 걸지 말라는 경고, 전원공급장치 점검 경고가 뜨면 각각 어떻게 대응해야 해?",'하이브리드 시스템 점검! 안전한 곳에 정차하십시오'는 안전한 곳에 정차하고 점검받아야 합니다. '하이브리드 시스템 점검! 시동을 걸지 마십시오'는 시동이 걸리지 않고 SOC가 매우 낮은 상황이므로 재시동을 시도하지 말고 점검받아야 합니다. '전원공급장치 점검! 안전한 곳에 정차하십시오'는 전원 공급 시스템 고장이므로 정차 후 차량을 견인해 점검받아야 합니다.,constraint,INSTRUCTION / CONSTRAINT,"아반떼 HEV에 정차하라는 경고나 시동을 걸지 말라는 경고, 전원공급장치 점검 경고가 뜨면 다음과 같이 대응해야 합니다:

1. **정차하라는 경고**:
   - [출처: avante_hev p115_0]
   - 하이브리드 시스템에 문제가 있을 경우, 경고문이 표시되며 ' '(주행 가능) 표시등이 깜빡입니다. 또한 시스템 문제가 해결되기 전까지 경고음이 약 10초 동안 울립니다.
   - 가까운 당사 직영 하이테크센터나 블루핸즈에서 점검 및 정비를 받으십시오.

2. **시동을 걸지 말라는 경고**:
   - [출처: avante_hev p115_0]
   - 시동이 걸리지 않고 SOC(구동용 배터리 충전계)가 매우 낮은 경우, 경고음이 한번 울리고 경고문이 표시됩니다.
   - 가까운 당사 직영 하이테크센터나 블루핸즈에서 점검 및 정비를 받으십시오.

3. **전원공급장치 점검 경고**:
   - [출처: avante_hev p115_0]
   - 하이브리드 전원 공급 시스템에 고장이 났거나 이상이 있으면 경고문이 표시됩니다.
   - 이 경우 차량을 안전한 곳에 정차시킨 후 차량을 견인하여 당사 직영 하이테크 센터나 블루핸즈에서 점검 및 정비를 받으십시오.

따라서 위의 경고가 뜨면 각각 해당하는 점검 센터로 차량을 견인하여 정비를 받아야 합니다.",0.6258293390274048,0.7322388887405396,0.6748653054237366,0.875,0.9627264620530414,0.9999999999666667,1.0,18.66975969998748
55,아반떼 하이브리드,avante_hev,문서 내 답변,어려움,경고문 비교,"아반떼 하이브리드에 정차하라는 경고나 시동을 걸지 말라는 경고, 전원공급장치 점검 경고가 뜨면 각각 어떻게 대응해야 해?",'하이브리드 시스템 점검! 안전한 곳에 정차하십시오'는 안전한 곳에 정차하고 점검받아야 합니다. '하이브리드 시스템 점검! 시동을 걸지 마십시오'는 시동이 걸리지 않고 SOC가 매우 낮은 상황이므로 재시동을 시도하지 말고 점검받아야 합니다. '전원공급장치 점검! 안전한 곳에 정차하십시오'는 전원 공급 시스템 고장이므로 정차 후 차량을 견인해 점검받아야 합니다.,few_shot,FEW-SHOT,"[출처: 아반떼 HEV 취급설명서 p.115]  
- 정차하라는 경고가 뜨면, 안전한 곳에 차량을 정차시키고, 차량을 견인하여 당사 직영 하이테크 센터나 블루핸즈에서 점검 및 정비를 받으십시오.
- 시동을 걸지 말라는 경고가 뜨면, 시동을 껐다가 차량을 견인하여 당사 직영 하이테크 센터나 블루핸즈에서 점검 및 정비를 받으십시오.
- 전원공급장치 점검 경고가 뜨면, 안전한 곳에 차량을 정차시키고, 차량을 견인하여 당사 직영 하이테크 센터나 블루핸즈에서 점검 및 정비를 받으십시오.",0.662819504737854,0.7004029750823975,0.681093156337738,0.5,0.8260292846457884,0.9999999999666667,1.0,8.274683700001333
55,아반떼 하이브리드,avante_hev,문서 내 답변,어려움,경고문 비교,"아반떼 하이브리드에 정차하라는 경고나 시동을 걸지 말라는 경고, 전원공급장치 점검 경고가 뜨면 각각 어떻게 대응해야 해?",'하이브리드 시스템 점검! 안전한 곳에 정차하십시오'는 안전한 곳에 정차하고 점검받아야 합니다. '하이브리드 시스템 점검! 시동을 걸지 마십시오'는 시동이 걸리지 않고 SOC가 매우 낮은 상황이므로 재시동을 시도하지 말고 점검받아야 합니다. '전원공급장치 점검! 안전한 곳에 정차하십시오'는 전원 공급 시스템 고장이므로 정차 후 차량을 견인해 점검받아야 합니다.,verification,CHAIN-OF-VERIFICATION,"아반떼 HEV에 정차하라는 경고나 시동을 걸지 말라는 경고, 전원공급장치 점검 경고가 뜨면 다음과 같이 대응해야 합니다:

1. **정차하라는 경고**:
   - 안전한 곳에 차량을 정차시킵니다.
   - [출처: 아반떼 HEV p.115]

2. **시동을 걸지 말라는 경고**:
   - 시동을 걸지 마십시오.
   - SOC(구동용 배터리 충전계)가 매우 낮은 경우, 경고음이 울리고 경고문이 표시됩니다.
   - [출처: 아반떼 HEV p.115]

3. **전원공급장치 점검 경고**:
   - 안전한 곳에 차량을 정차시킵니다.
   - 차량을 견인하여 당사 직영 하이테크 센터나 블루핸즈로 이동합니다.
   - [출처: 아반떼 HEV p.115]

이러한 경고는 모두 하이브리드 시스템의 문제를 나타내며, 이를 해결하기 위해서는 안전한 곳에서 차량을 정차하고 전문가에게 점검을 받아야 합니다.",0.6693498492240906,0.7404058575630188,0.7030870914459229,1.0,0.9761161438956232,0.9999999999666667,1.0,12.194674200000009
5,아이오닉 6,ioniq6,문서 내 답변,쉬움,수치,아이오닉 6 기본형과 항속형을 350 kW 급속 충전기로 10%에서 80%까지 충전하면 각각 얼마나 걸려?,기본형과 항속형 모두 약 18분입니다.,basic,CONTEXT + QUESTION,아이오닉 6의 기본형과 항속형 모두 350 kW급 충전기로 10%에서 80%까지 충전하는 소요 시간은 약 80분입니다.,0.7294151186943054,0.8934609293937683,0.8031468391418457,0.0,0.9730165110012847,0.9999999999,1.0,2.3186041999870213
5,아이오닉 6,ioniq6,문서 내 답변,쉬움,수치,아이오닉 6 기본형과 항속형을 350 kW 급속 충전기로 10%에서 80%까지 충전하면 각각 얼마나 걸려?,기본형과 항속형 모두 약 18분입니다.,role,ROLE,아이오닉 6의 기본형과 항속형 모두 350 kW급 충전기로 10%에서 80%까지 충전하는 소요 시간은 약 80분입니다.,0.7294151186943054,0.8934609293937683,0.8031468391418457,0.0,0.9730165110012847,0.9999999999,1.0,2.2844307999912417
5,아이오닉 6,ioniq6,문서 내 답변,쉬움,수치,아이오닉 6 기본형과 항속형을 350 kW 급속 충전기로 10%에서 80%까지 충전하면 각각 얼마나 걸려?,기본형과 항속형 모두 약 18분입니다.,constraint,INSTRUCTION / CONSTRAINT,"[출처: iotng6 p.15]
아이오닉 6의 차량 취급설명서에서 해당 내용을 찾지 못했습니다.",0.6340850591659546,0.7022574543952942,0.6664323210716248,0.0,0.784353736771664,0.9999999999,1.0,1.660436899997876
5,아이오닉 6,ioniq6,문서 내 답변,쉬움,수치,아이오닉 6 기본형과 항속형을 350 kW 급속 충전기로 10%에서 80%까지 충전하면 각각 얼마나 걸려?,기본형과 항속형 모두 약 18분입니다.,few_shot,FEW-SHOT,[출처: ioniq6 취급설명서 p.15] 아이오닉 6의 기본형과 항속형을 350 kW 급속 충전기로 10%에서 80%까지 충전하면 각각 약 80분 소요됩니다.,0.6729559898376465,0.8454608917236328,0.7494094371795654,0.0,0.8887012296819558,0.9999999999,1.0,3.1979581999912625
5,아이오닉 6,ioniq6,문서 내 답변,쉬움,수치,아이오닉 6 기본형과 항속형을 350 kW 급속 충전기로 10%에서 80%까지 충전하면 각각 얼마나 걸려?,기본형과 항속형 모두 약 18분입니다.,verification,CHAIN-OF-VERIFICATION,"[출처: iot6_p15_0]
350 kW급 충전기 (10-80 % 기준) 약 80분 소요",0.6252016425132751,0.7165594100952148,0.6677703261375427,0.0,0.8479121298262665,0.9999999999,1.0,1.7907556999998633
